,StudentID,CourseID,Name,StudyOrNot,Semester,Group
1764,36,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
1765,36,16,Những môn chính học kỳ 4,1,4,0
1766,36,17,Hệ quản trị cơ sở dữ liệu,1,4,1
1767,36,18,Tương tác người máy,0,4,1
1768,36,19,Thương mại điện tử,0,4,1
1769,36,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
1770,36,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
1771,36,22,Lập trình GUI với Qt Framework,0,4,2
1772,36,23,Những môn chính học kỳ 5,1,5,0
1773,36,24,Tâm lí học đại cương,0,5,1
1774,36,25,Cơ sở văn hóa Việt Nam,1,5,1
1775,36,26,Xã hội học,0,5,1
1776,36,27,Tiếng Việt thực hành,0,5,1
1777,36,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
1778,36,29,Hội họa,0,5,1
1779,36,30,Những môn chính học kỳ 6,1,6,0
1780,36,31,Lập trình phân tán với công nghệ .NET,0,6,1
1781,36,32,Lập trình phân tán với công nghệ Java,1,6,1
1782,36,33,Lập trình mạng với Qt Framework,0,6,1
1783,36,34,Khai thác dữ liệu và ứng dụng,0,6,2
1784,36,35,Kỹ thuật điện tử ,0,6,2
1785,36,36,Lập trình phân tích dữ liệu 1,0,6,2
1786,36,37,Những môn chính học kỳ 7,1,7,0
1787,36,38,Lập trình WWW (.NET),0,7,1
1788,36,39,Lập trình WWW (Java),1,7,1
1789,36,40,Lập trình IoTs,0,7,1
1790,36,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
1791,36,42,Những môn chính học kỳ 8,1,8,0
1792,36,43,Lập trình phân tích dữ liệu 2 ,0,8,1
1793,36,44,Automat & ngôn ngữ hình thức ,0,8,1
1794,36,45,Lập trình thiết bị di động nâng cao ,0,8,1
1795,36,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
1796,36,47,Nhập môn dữ liệu lớn ,0,8,2
1797,36,48,Quản lý dự án CNTT,1,8,2
1798,36,49,Tiếp thị điện tử ,0,8,2
1799,36,50,Những môn chính học kỳ 9,1,9,0
1800,37,1,Những môn chính học kỳ 1,1,1,0
1801,37,2,Những môn chính học kỳ 2,1,1,0
1802,37,3,Logic học,1,2,1
1803,37,4,Phương pháp tính,0,2,1
1804,37,5,Vật lý đại cương,0,2,1
1805,37,6,Toán ứng dụng,0,2,1
1806,37,7,Hàm phức và phép biến đổi Laplace,0,2,1
1807,37,8,Những môn chính học kỳ 3,1,3,0
1808,37,9,Kỹ năng xây dựng kế hoạch ,0,3,1
1809,37,10,Quản trị học,0,3,1
1810,37,11,Quản trị doanh nghiệp,0,3,1
1811,37,12,Kế toán cơ bản,1,3,1
1812,37,13,Môi trường và con người ,0,3,1
1813,37,14,Giao tiếp kinh doanh,0,3,1
1814,37,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
1815,37,16,Những môn chính học kỳ 4,1,4,0
1816,37,17,Hệ quản trị cơ sở dữ liệu,1,4,1
1817,37,18,Tương tác người máy,0,4,1
1818,37,19,Thương mại điện tử,0,4,1
1819,37,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
1820,37,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
1821,37,22,Lập trình GUI với Qt Framework,0,4,2
1822,37,23,Những môn chính học kỳ 5,1,5,0
1823,37,24,Tâm lí học đại cương,0,5,1
1824,37,25,Cơ sở văn hóa Việt Nam,1,5,1
1825,37,26,Xã hội học,0,5,1
1826,37,27,Tiếng Việt thực hành,0,5,1
1827,37,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
1828,37,29,Hội họa,0,5,1
1829,37,30,Những môn chính học kỳ 6,1,6,0
1830,37,31,Lập trình phân tán với công nghệ .NET,0,6,1
1831,37,32,Lập trình phân tán với công nghệ Java,0,6,1
1832,37,33,Lập trình mạng với Qt Framework,0,6,1
1833,37,34,Khai thác dữ liệu và ứng dụng,1,6,2
1834,37,35,Kỹ thuật điện tử ,0,6,2
1835,37,36,Lập trình phân tích dữ liệu 1,0,6,2
1836,37,37,Những môn chính học kỳ 7,1,7,0
1837,37,38,Lập trình WWW (.NET),0,7,1
1838,37,39,Lập trình WWW (Java),1,7,1
1839,37,40,Lập trình IoTs,0,7,1
1840,37,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
1841,37,42,Những môn chính học kỳ 8,1,8,0
1842,37,43,Lập trình phân tích dữ liệu 2 ,0,8,1
1843,37,44,Automat & ngôn ngữ hình thức ,0,8,1
1844,37,45,Lập trình thiết bị di động nâng cao ,0,8,1
1845,37,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
1846,37,47,Nhập môn dữ liệu lớn ,0,8,2
1847,37,48,Quản lý dự án CNTT,0,8,2
1848,37,49,Tiếp thị điện tử ,0,8,2
1849,37,50,Những môn chính học kỳ 9,1,9,0
1850,38,1,Những môn chính học kỳ 1,1,1,0
1851,38,2,Những môn chính học kỳ 2,1,1,0
1852,38,3,Logic học,0,2,1
1853,38,4,Phương pháp tính,1,2,1
1854,38,5,Vật lý đại cương,0,2,1
1855,38,6,Toán ứng dụng,0,2,1
1856,38,7,Hàm phức và phép biến đổi Laplace,0,2,1
1857,38,8,Những môn chính học kỳ 3,1,3,0
1858,38,9,Kỹ năng xây dựng kế hoạch ,1,3,1
1859,38,10,Quản trị học,0,3,1
1860,38,11,Quản trị doanh nghiệp,0,3,1
1861,38,12,Kế toán cơ bản,0,3,1
1862,38,13,Môi trường và con người ,0,3,1
1863,38,14,Giao tiếp kinh doanh,0,3,1
1864,38,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
1865,38,16,Những môn chính học kỳ 4,1,4,0
1866,38,17,Hệ quản trị cơ sở dữ liệu,1,4,1
1867,38,18,Tương tác người máy,0,4,1
1868,38,19,Thương mại điện tử,0,4,1
1869,38,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
1870,38,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
1871,38,22,Lập trình GUI với Qt Framework,0,4,2
1872,38,23,Những môn chính học kỳ 5,1,5,0
1873,38,24,Tâm lí học đại cương,0,5,1
1874,38,25,Cơ sở văn hóa Việt Nam,0,5,1
1875,38,26,Xã hội học,0,5,1
1876,38,27,Tiếng Việt thực hành,1,5,1
1877,38,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
1878,38,29,Hội họa,0,5,1
1879,38,30,Những môn chính học kỳ 6,1,6,0
1880,38,31,Lập trình phân tán với công nghệ .NET,0,6,1
1881,38,32,Lập trình phân tán với công nghệ Java,1,6,1
1882,38,33,Lập trình mạng với Qt Framework,0,6,1
1883,38,34,Khai thác dữ liệu và ứng dụng,0,6,2
1884,38,35,Kỹ thuật điện tử ,0,6,2
1885,38,36,Lập trình phân tích dữ liệu 1,1,6,2
1886,38,37,Những môn chính học kỳ 7,1,7,0
1887,38,38,Lập trình WWW (.NET),0,7,1
1888,38,39,Lập trình WWW (Java),1,7,1
1889,38,40,Lập trình IoTs,0,7,1
1890,38,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
1891,38,42,Những môn chính học kỳ 8,1,8,0
1892,38,43,Lập trình phân tích dữ liệu 2 ,0,8,1
1893,38,44,Automat & ngôn ngữ hình thức ,0,8,1
1894,38,45,Lập trình thiết bị di động nâng cao ,0,8,1
1895,38,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
1896,38,47,Nhập môn dữ liệu lớn ,1,8,2
1897,38,48,Quản lý dự án CNTT,0,8,2
1898,38,49,Tiếp thị điện tử ,0,8,2
1899,38,50,Những môn chính học kỳ 9,1,9,0
1900,39,1,Những môn chính học kỳ 1,1,1,0
1901,39,2,Những môn chính học kỳ 2,1,1,0
1902,39,3,Logic học,0,2,1
1903,39,4,Phương pháp tính,0,2,1
1904,39,5,Vật lý đại cương,1,2,1
1905,39,6,Toán ứng dụng,0,2,1
1906,39,7,Hàm phức và phép biến đổi Laplace,0,2,1
1907,39,8,Những môn chính học kỳ 3,1,3,0
1908,39,9,Kỹ năng xây dựng kế hoạch ,0,3,1
1909,39,10,Quản trị học,0,3,1
1910,39,11,Quản trị doanh nghiệp,0,3,1
1911,39,12,Kế toán cơ bản,0,3,1
1912,39,13,Môi trường và con người ,0,3,1
1913,39,14,Giao tiếp kinh doanh,0,3,1
1914,39,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,1,3,1
1915,39,16,Những môn chính học kỳ 4,1,4,0
1916,39,17,Hệ quản trị cơ sở dữ liệu,0,4,1
1917,39,18,Tương tác người máy,0,4,1
1918,39,19,Thương mại điện tử,0,4,1
1919,39,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
1920,39,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
1921,39,22,Lập trình GUI với Qt Framework,0,4,2
1922,39,23,Những môn chính học kỳ 5,1,5,0
1923,39,24,Tâm lí học đại cương,1,5,1
1924,39,25,Cơ sở văn hóa Việt Nam,0,5,1
1925,39,26,Xã hội học,0,5,1
1926,39,27,Tiếng Việt thực hành,0,5,1
1927,39,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
1928,39,29,Hội họa,0,5,1
1929,39,30,Những môn chính học kỳ 6,1,6,0
1930,39,31,Lập trình phân tán với công nghệ .NET,0,6,1
1931,39,32,Lập trình phân tán với công nghệ Java,1,6,1
1932,39,33,Lập trình mạng với Qt Framework,0,6,1
1933,39,34,Khai thác dữ liệu và ứng dụng,0,6,2
1934,39,35,Kỹ thuật điện tử ,0,6,2
1935,39,36,Lập trình phân tích dữ liệu 1,1,6,2
1936,39,37,Những môn chính học kỳ 7,1,7,0
1937,39,38,Lập trình WWW (.NET),0,7,1
1938,39,39,Lập trình WWW (Java),1,7,1
1939,39,40,Lập trình IoTs,0,7,1
1940,39,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
1941,39,42,Những môn chính học kỳ 8,1,8,0
1942,39,43,Lập trình phân tích dữ liệu 2 ,0,8,1
1943,39,44,Automat & ngôn ngữ hình thức ,0,8,1
1944,39,45,Lập trình thiết bị di động nâng cao ,0,8,1
1945,39,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
1946,39,47,Nhập môn dữ liệu lớn ,1,8,2
1947,39,48,Quản lý dự án CNTT,0,8,2
1948,39,49,Tiếp thị điện tử ,0,8,2
1949,39,50,Những môn chính học kỳ 9,1,9,0
1950,40,1,Những môn chính học kỳ 1,1,1,0
1951,40,2,Những môn chính học kỳ 2,1,1,0
1952,40,3,Logic học,1,2,1
1953,40,4,Phương pháp tính,0,2,1
1954,40,5,Vật lý đại cương,0,2,1
1955,40,6,Toán ứng dụng,0,2,1
1956,40,7,Hàm phức và phép biến đổi Laplace,0,2,1
1957,40,8,Những môn chính học kỳ 3,1,3,0
1958,40,9,Kỹ năng xây dựng kế hoạch ,0,3,1
1959,40,10,Quản trị học,0,3,1
1960,40,11,Quản trị doanh nghiệp,0,3,1
1961,40,12,Kế toán cơ bản,0,3,1
1962,40,13,Môi trường và con người ,0,3,1
1963,40,14,Giao tiếp kinh doanh,1,3,1
1964,40,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
1965,40,16,Những môn chính học kỳ 4,1,4,0
1966,40,17,Hệ quản trị cơ sở dữ liệu,1,4,1
1967,40,18,Tương tác người máy,0,4,1
1968,40,19,Thương mại điện tử,0,4,1
1969,40,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
1970,40,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
1971,40,22,Lập trình GUI với Qt Framework,0,4,2
1972,40,23,Những môn chính học kỳ 5,1,5,0
1973,40,24,Tâm lí học đại cương,0,5,1
1974,40,25,Cơ sở văn hóa Việt Nam,0,5,1
1975,40,26,Xã hội học,0,5,1
1976,40,27,Tiếng Việt thực hành,0,5,1
1977,40,28,Âm nhạc - Nhạc lý và Guitar căn bản,1,5,1
1978,40,29,Hội họa,0,5,1
1979,40,30,Những môn chính học kỳ 6,1,6,0
1980,40,31,Lập trình phân tán với công nghệ .NET,0,6,1
1981,40,32,Lập trình phân tán với công nghệ Java,1,6,1
1982,40,33,Lập trình mạng với Qt Framework,0,6,1
1983,40,34,Khai thác dữ liệu và ứng dụng,0,6,2
1984,40,35,Kỹ thuật điện tử ,0,6,2
1985,40,36,Lập trình phân tích dữ liệu 1,0,6,2
1986,40,37,Những môn chính học kỳ 7,1,7,0
1987,40,38,Lập trình WWW (.NET),0,7,1
1988,40,39,Lập trình WWW (Java),1,7,1
1989,40,40,Lập trình IoTs,0,7,1
1990,40,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
1991,40,42,Những môn chính học kỳ 8,1,8,0
1992,40,43,Lập trình phân tích dữ liệu 2 ,0,8,1
1993,40,44,Automat & ngôn ngữ hình thức ,0,8,1
1994,40,45,Lập trình thiết bị di động nâng cao ,0,8,1
1995,40,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,1,8,2
1996,40,47,Nhập môn dữ liệu lớn ,0,8,2
1997,40,48,Quản lý dự án CNTT,0,8,2
1998,40,49,Tiếp thị điện tử ,0,8,2
1999,40,50,Những môn chính học kỳ 9,1,9,0
2000,41,1,Những môn chính học kỳ 1,1,1,0
2001,41,2,Những môn chính học kỳ 2,1,1,0
2002,41,3,Logic học,0,2,1
2003,41,4,Phương pháp tính,0,2,1
2004,41,5,Vật lý đại cương,1,2,1
2005,41,6,Toán ứng dụng,0,2,1
2006,41,7,Hàm phức và phép biến đổi Laplace,0,2,1
2007,41,8,Những môn chính học kỳ 3,1,3,0
2008,41,9,Kỹ năng xây dựng kế hoạch ,0,3,1
2009,41,10,Quản trị học,0,3,1
2010,41,11,Quản trị doanh nghiệp,0,3,1
2011,41,12,Kế toán cơ bản,0,3,1
2012,41,13,Môi trường và con người ,0,3,1
2013,41,14,Giao tiếp kinh doanh,0,3,1
2014,41,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
2015,41,16,Những môn chính học kỳ 4,1,4,0
2016,41,17,Hệ quản trị cơ sở dữ liệu,0,4,1
2017,41,18,Tương tác người máy,0,4,1
2018,41,19,Thương mại điện tử,0,4,1
2019,41,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
2020,41,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
2021,41,22,Lập trình GUI với Qt Framework,0,4,2
2022,41,23,Những môn chính học kỳ 5,1,5,0
2023,41,24,Tâm lí học đại cương,0,5,1
2024,41,25,Cơ sở văn hóa Việt Nam,0,5,1
2025,41,26,Xã hội học,0,5,1
2026,41,27,Tiếng Việt thực hành,0,5,1
2027,41,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
2028,41,29,Hội họa,0,5,1
2029,41,30,Những môn chính học kỳ 6,1,6,0
2030,41,31,Lập trình phân tán với công nghệ .NET,0,6,1
2031,41,32,Lập trình phân tán với công nghệ Java,0,6,1
2032,41,33,Lập trình mạng với Qt Framework,0,6,1
2033,41,34,Khai thác dữ liệu và ứng dụng,0,6,2
2034,41,35,Kỹ thuật điện tử ,0,6,2
2035,41,36,Lập trình phân tích dữ liệu 1,0,6,2
2036,41,37,Những môn chính học kỳ 7,1,7,0
2037,41,38,Lập trình WWW (.NET),0,7,1
2038,41,39,Lập trình WWW (Java),0,7,1
2039,41,40,Lập trình IoTs,0,7,1
2040,41,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
2041,41,42,Những môn chính học kỳ 8,1,8,0
2042,41,43,Lập trình phân tích dữ liệu 2 ,0,8,1
2043,41,44,Automat & ngôn ngữ hình thức ,0,8,1
2044,41,45,Lập trình thiết bị di động nâng cao ,0,8,1
2045,41,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
2046,41,47,Nhập môn dữ liệu lớn ,0,8,2
2047,41,48,Quản lý dự án CNTT,0,8,2
2048,41,49,Tiếp thị điện tử ,0,8,2
2049,41,50,Những môn chính học kỳ 9,1,9,0
2050,42,1,Những môn chính học kỳ 1,1,1,0
2051,42,2,Những môn chính học kỳ 2,1,1,0
2052,42,3,Logic học,1,2,1
2053,42,4,Phương pháp tính,0,2,1
2054,42,5,Vật lý đại cương,0,2,1
2055,42,6,Toán ứng dụng,0,2,1
2056,42,7,Hàm phức và phép biến đổi Laplace,0,2,1
2057,42,8,Những môn chính học kỳ 3,1,3,0
2058,42,9,Kỹ năng xây dựng kế hoạch ,1,3,1
2059,42,10,Quản trị học,0,3,1
2060,42,11,Quản trị doanh nghiệp,0,3,1
2061,42,12,Kế toán cơ bản,0,3,1
2062,42,13,Môi trường và con người ,0,3,1
2063,42,14,Giao tiếp kinh doanh,0,3,1
2064,42,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
2065,42,16,Những môn chính học kỳ 4,1,4,0
2066,42,17,Hệ quản trị cơ sở dữ liệu,0,4,1
2067,42,18,Tương tác người máy,0,4,1
2068,42,19,Thương mại điện tử,0,4,1
2069,42,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
2070,42,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
2071,42,22,Lập trình GUI với Qt Framework,0,4,2
2072,42,23,Những môn chính học kỳ 5,1,5,0
2073,42,24,Tâm lí học đại cương,0,5,1
2074,42,25,Cơ sở văn hóa Việt Nam,0,5,1
2075,42,26,Xã hội học,0,5,1
2076,42,27,Tiếng Việt thực hành,0,5,1
2077,42,28,Âm nhạc - Nhạc lý và Guitar căn bản,1,5,1
2078,42,29,Hội họa,0,5,1
2079,42,30,Những môn chính học kỳ 6,1,6,0
2080,42,31,Lập trình phân tán với công nghệ .NET,0,6,1
2081,42,32,Lập trình phân tán với công nghệ Java,1,6,1
2082,42,33,Lập trình mạng với Qt Framework,0,6,1
2083,42,34,Khai thác dữ liệu và ứng dụng,0,6,2
2084,42,35,Kỹ thuật điện tử ,0,6,2
2085,42,36,Lập trình phân tích dữ liệu 1,0,6,2
2086,42,37,Những môn chính học kỳ 7,1,7,0
2087,42,38,Lập trình WWW (.NET),0,7,1
2088,42,39,Lập trình WWW (Java),1,7,1
2089,42,40,Lập trình IoTs,0,7,1
2090,42,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
2091,42,42,Những môn chính học kỳ 8,1,8,0
2092,42,43,Lập trình phân tích dữ liệu 2 ,0,8,1
2093,42,44,Automat & ngôn ngữ hình thức ,0,8,1
2094,42,45,Lập trình thiết bị di động nâng cao ,0,8,1
2095,42,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,1,8,2
2096,42,47,Nhập môn dữ liệu lớn ,0,8,2
2097,42,48,Quản lý dự án CNTT,0,8,2
2098,42,49,Tiếp thị điện tử ,0,8,2
2099,42,50,Những môn chính học kỳ 9,1,9,0
2100,43,1,Những môn chính học kỳ 1,1,1,0
2101,43,2,Những môn chính học kỳ 2,1,1,0
2102,43,3,Logic học,1,2,1
2103,43,4,Phương pháp tính,0,2,1
2104,43,5,Vật lý đại cương,0,2,1
2105,43,6,Toán ứng dụng,0,2,1
2106,43,7,Hàm phức và phép biến đổi Laplace,0,2,1
2107,43,8,Những môn chính học kỳ 3,1,3,0
2108,43,9,Kỹ năng xây dựng kế hoạch ,0,3,1
2109,43,10,Quản trị học,0,3,1
2110,43,11,Quản trị doanh nghiệp,0,3,1
2111,43,12,Kế toán cơ bản,0,3,1
2112,43,13,Môi trường và con người ,0,3,1
2113,43,14,Giao tiếp kinh doanh,0,3,1
2114,43,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
2115,43,16,Những môn chính học kỳ 4,1,4,0
2116,43,17,Hệ quản trị cơ sở dữ liệu,0,4,1
2117,43,18,Tương tác người máy,0,4,1
2118,43,19,Thương mại điện tử,0,4,1
2119,43,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
2120,43,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
2121,43,22,Lập trình GUI với Qt Framework,0,4,2
2122,43,23,Những môn chính học kỳ 5,1,5,0
2123,43,24,Tâm lí học đại cương,0,5,1
2124,43,25,Cơ sở văn hóa Việt Nam,0,5,1
2125,43,26,Xã hội học,0,5,1
2126,43,27,Tiếng Việt thực hành,0,5,1
2127,43,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
2128,43,29,Hội họa,0,5,1
2129,43,30,Những môn chính học kỳ 6,1,6,0
2130,43,31,Lập trình phân tán với công nghệ .NET,0,6,1
2131,43,32,Lập trình phân tán với công nghệ Java,0,6,1
2132,43,33,Lập trình mạng với Qt Framework,0,6,1
2133,43,34,Khai thác dữ liệu và ứng dụng,0,6,2
2134,43,35,Kỹ thuật điện tử ,0,6,2
2135,43,36,Lập trình phân tích dữ liệu 1,0,6,2
2136,43,37,Những môn chính học kỳ 7,1,7,0
2137,43,38,Lập trình WWW (.NET),0,7,1
2138,43,39,Lập trình WWW (Java),0,7,1
2139,43,40,Lập trình IoTs,0,7,1
2140,43,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
2141,43,42,Những môn chính học kỳ 8,1,8,0
2142,43,43,Lập trình phân tích dữ liệu 2 ,0,8,1
2143,43,44,Automat & ngôn ngữ hình thức ,0,8,1
2144,43,45,Lập trình thiết bị di động nâng cao ,0,8,1
2145,43,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
2146,43,47,Nhập môn dữ liệu lớn ,0,8,2
2147,43,48,Quản lý dự án CNTT,0,8,2
2148,43,49,Tiếp thị điện tử ,0,8,2
2149,43,50,Những môn chính học kỳ 9,1,9,0
2150,44,1,Những môn chính học kỳ 1,1,1,0
2151,44,2,Những môn chính học kỳ 2,1,1,0
2152,44,3,Logic học,1,2,1
2153,44,4,Phương pháp tính,0,2,1
2154,44,5,Vật lý đại cương,0,2,1
2155,44,6,Toán ứng dụng,0,2,1
2156,44,7,Hàm phức và phép biến đổi Laplace,0,2,1
2157,44,8,Những môn chính học kỳ 3,1,3,0
